major_options,count
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Technology Package', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",29
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Technology Package', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",29
"['Navigation System', 'Alloy Wheels', 'Premium Package']",29
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Third Row Seating', 'Blind Spot Monitoring', 'Parking Sensors', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay', 'Security Package', 'Backup Camera']",29
"['Sunroof/Moonroof', 'Power Package', 'Backup Camera', 'Blind Spot Monitoring', 'Premium Package', 'Android Auto', 'CarPlay']",29
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats']",29
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay']",29
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",28
"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",28
"['Navigation System', 'Bluetooth', 'Backup Camera', 'Quick Order Package']",28
"['Third Row Seating', 'Parking Sensors']",28
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Cargo Package', 'Android Auto', 'CarPlay']",28
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Parking Sensors']",28
"['Value Package', 'Power Package', 'Steel Wheels', 'Backup Camera', 'Remote Start']",28
"['Adaptive Cruise Control', 'Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Memory Package', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",28
"['SE Package', 'Bluetooth']",28
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']",28
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",28
"['Alloy Wheels', 'Blind Spot Monitoring', 'Android Auto', 'CarPlay']",28
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Remote Start', 'Heated Seats', 'Quick Order Package']",28
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",28
"['Technology Package', 'Backup Camera']",28
"['Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Convenience Package']",28
"['Popular Equipment Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']",28
"['Navigation System', 'Adaptive Cruise Control', 'Steel Wheels', 'Bluetooth', 'Backup Camera']",28
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors']",28
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors']",28
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",28
"['Leather Seats', 'Backup Camera']",28
"['Alloy Wheels', 'Premium Package']",28
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",28
"['Blind Spot Monitoring', 'Parking Sensors']",28
"['Alloy Wheels', 'Technology Package', 'Backup Camera']",28
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",28
"['Leather Seats', 'Alloy Wheels', 'Preferred Package', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",28
"['Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Heated Seats', 'CarPlay']",28
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Parking Sensors', 'Android Auto', 'CarPlay']",28
"['Alloy Wheels', 'Backup Camera', 'Cargo Package', 'Android Auto', 'CarPlay', 'Convenience Package']",28
"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Cold Weather Package']",28
"['Backup Camera', 'Comfort Package', 'Android Auto', 'CarPlay']",28
"['Sunroof/Moonroof', 'Customer Preferred Package', 'Preferred Package', 'Blind Spot Monitoring', 'Quick Order Package']",28
"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",28
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay']",28
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Cold Weather Package']",28
"['Driver Confidence Package', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",27
"['Sunroof/Moonroof', 'Third Row Seating', 'Heated Seats', 'Android Auto', 'CarPlay']",27
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Android Auto', 'Quick Order Package', 'CarPlay']",27
"['Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package']",27
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Multi Zone Climate Control']",27
"['Leather Seats', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Android Auto', 'CarPlay']",27
"['Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Heated Seats', 'CarPlay']",27
"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Cargo Package']",27
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Parking Sensors', 'Heated Seats']",27
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",27
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",27
"['Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",27
"['Leather Seats', 'Steel Wheels']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",27
"['Alloy Wheels', 'Chrome Wheels', 'Bluetooth', 'Backup Camera']",27
"['Alloy Wheels', 'Third Row Seating', 'Cargo Package', 'Android Auto', 'CarPlay']",27
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'CarPlay']",27
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Comfort Package']",27
"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",27
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Cold Weather Package']",27
"['Leather Seats', 'Navigation System', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",27
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Comfort Package', 'Android Auto', 'CarPlay']",27
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",27
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",27
"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Adaptive Suspension', 'Backup Camera', 'Heated Seats']",27
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'CarPlay', 'Convenience Package']",27
"['Sunroof/Moonroof', 'Technology Package', 'Blind Spot Monitoring', 'Heated Seats']",27
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay', 'Audio Package', 'Bluetooth', 'Backup Camera', 'Remote Start']",27
"['Sunroof/Moonroof', 'Bluetooth', 'Remote Start']",27
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Premium Plus Package', 'Heated Seats']",27
"['Navigation System', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']",27
"['Leather Seats', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",27
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'DVD Entertainment System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Cargo Package', 'Heated Seats']",26
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Quick Order Package']",26
"['Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Premium Plus Package', 'Heated Seats']",26
"['Sunroof/Moonroof', 'Navigation System', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Heated Seats']",26
"['Leather Seats', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Heated Seats']",26
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'CarPlay']",26
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Quick Order Package']",26
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Cargo Package', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats']",26
"['Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'CarPlay']",26
"['Sunroof/Moonroof', 'Third Row Seating', 'Backup Camera']",26
"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Adaptive Cruise Control', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'CarPlay']",26
"['SE Package', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']",26
"['Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Parking Sensors']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",26
"['Driver Confidence Package', 'Alloy Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay', 'Convenience Package']",26
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Cargo Package']",26
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Comfort Package', 'Android Auto', 'CarPlay', 'Convenience Package']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Third Row Seating', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats']",26
"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Alloy Wheels', 'Bluetooth', 'Multi Zone Climate Control']",26
"['Leather Seats', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay', 'Convenience Package']",26
"['Leather Seats', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']",26
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats']",26
"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Quick Order Package']",26
"['Suspension Package', 'Steel Wheels', 'Bluetooth', 'Dual Rear Wheels', 'Convenience Package']",26
"['Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",26
"['Bluetooth', 'Blind Spot Monitoring']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Multi Zone Climate Control']",26
"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Android Auto', 'Quick Order Package', 'CarPlay']",26
"['Navigation System', 'Remote Start', 'Android Auto', 'CarPlay']",26
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Cold Weather Package', 'Quick Order Package']",25
"['Navigation System', 'Bluetooth', 'Quick Order Package']",25
"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats']",25
"['Navigation System', 'Alloy Wheels', 'Technology Package', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats']",25
"['Sunroof/Moonroof', 'Alloy Wheels', 'Steel Wheels']",25
"['Navigation System', 'Alloy Wheels', 'Technology Package', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats']",25
"['Convenience Plus Package', 'Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",25
"['Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats', 'CarPlay']",25
"['Third Row Seating', 'Backup Camera', 'Upgrade Package']",25
"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors']",25
"['Value Package', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start']",25
"['Adaptive Cruise Control', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring']",25
"['Sport Package', 'Bluetooth', 'Backup Camera']",25
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Tow Package']",25
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Bluetooth', 'Backup Camera', 'Remote Start']",25
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay']",25
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Quick Order Package']",25
"['Alloy Wheels', 'Blind Spot Monitoring']",25
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Cargo Package', 'Heated Seats']",25
"['Navigation System', 'Backup Camera', 'Android Auto', 'CarPlay']",25
"['Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",25
"['Bluetooth', 'Premium Wheels']",25
"['Leather Seats', 'Bluetooth', 'Backup Camera', 'Parking Sensors']",25
"['Leather Seats', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",25
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Cold Weather Package', 'Quick Order Package']",25
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Cargo Package']",25
"['Value Package', 'Steel Wheels']",25
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Cargo Package', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",25
"['Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",25
"['Alloy Wheels', 'Steel Wheels', 'Backup Camera', 'Quick Order Package']",25
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']",25
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Remote Start', 'Heated Seats']",25
"['Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Multi Zone Climate Control']",25
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",25
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Third Row Seating', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay']",25
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats']",25
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",25
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Premium Package']",25
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",24
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",24
"['Sunroof/Moonroof', 'Backup Camera', 'Premium Package']",24
"['Navigation System', 'Steel Wheels', 'Backup Camera']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Cargo Package', 'Heated Seats']",24
"['Third Row Seating', 'Backup Camera', 'Heated Seats', 'Comfort Package', 'Android Auto', 'CarPlay']",24
"['Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Quick Order Package']",24
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Multi Zone Climate Control']",24
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",24
"['Bluetooth', 'Backup Camera', 'CarPlay']",24
"['Alloy Wheels', 'Bluetooth', 'Tow Package']",24
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Android Auto', 'CarPlay']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",24
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Leather Seats', 'Heated Seats']",24
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Heated Seats']",24
"['Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Power Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats']",24
"['Bluetooth', 'Backup Camera', 'Heated Seats', 'Convenience Package']",24
"['Leather Seats', 'Chrome Wheels']",24
"['Backup Camera', 'Remote Start', 'Parking Sensors']",24
"['Sunroof/Moonroof', 'Convenience Package']",24
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats']",24
"['Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Convenience Package']",24
"['Sunroof/Moonroof', 'Power Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']",24
"['Chrome Wheels', 'Steel Wheels']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Alloy Wheels', 'Third Row Seating', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Sunroof/Moonroof', 'Adaptive Cruise Control', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Value Package', 'Bluetooth', 'Backup Camera', 'Trailer Package', 'Convenience Package']",24
"['Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay']",24
"['Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",24
"['Power Package', 'Steel Wheels']",24
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Parking Sensors']",24
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Convenience Package']",24
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors']",24
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay']",24
"['Sunroof/Moonroof', 'Alloy Wheels', 'Remote Start']",24
"['Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",24
"['Sunroof/Moonroof', 'Navigation System', 'Blind Spot Monitoring', 'Heated Seats']",24
"['Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats']",24
"['Leather Seats', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",24
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Android Auto', 'Quick Order Package', 'CarPlay']",24
"['Leather Seats', 'Navigation System', 'Bluetooth']",23
"['Sport Package', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Adaptive Suspension', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",23
